"","mice","date_expe","BW","BT","EEDm","EENm","EREDm","FAT","FATPROP","FIDs","FINs","GLY","LEAN","LEANPROP","P0","P1","P3","RERDm","RERNm","STATUS","VCO2Dm","VCO2Nm","VO2Dm","VO2Nm","WIDs","WINs","XYDm","XYNm","ZDs","ZNs","DOB","DOD","AGE","REMAINTIME","XYTOTs","ZTOTs","XYZTOTs","XYZDs","XYZNs","XYDs","XYNs","RERTOTm","EETOTs","EEDs","EENs","FIDKCALs","FINKCALs","FITOTKCALs","WITOTs","EB","FAOX"
"324",33,2019-10-04,26.9,36.6,0.544159722222222,0.624201388888889,0.52089898989899,10.544,29.207756232687,0.61,4.08333333333333,161,22.995,63.6980609418283,3.84,10.628,7.876,0.842868055555555,0.962409722222222,"GROUPED",94.2152777777778,120.25,120.25,124.638888888889,0.0433333333333336,3.57666666666667,563.888888888889,1731.22222222222,1088,6380.33333333333,2018-12-04,2020-01-19,304,-107,27541.3333333333,7468.33333333333,35009.6666666667,7854.66666666667,27155,6766.66666666667,20774.6666666667,0.902638888888889,14.0203333333333,6.52991666666667,7.49041666666666,2.03679,13.63425,15.67104,3.62,1.65070666666667,4.55011743827161
"325",33,2019-10-22,33.8,37.3,NA,NA,NA,NA,NA,NA,NA,139,NA,NA,4.263,NA,6.577,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,322,-89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",33,2019-10-31,35.7,37.6,0.518186458333333,0.574796875,0.486327777777778,8.392,25.2771084337349,0.5025,3.67,138,21.723,65.4307228915662,3.794,9.748,7.188,0.833535416666667,0.967588541666667,"GROUPED",88.8364583333333,111.005208333333,111.005208333333,114.692708333333,0.0294999999999998,3.11,526.879166666667,1151.22916666667,287.9,2639.75,2018-12-04,2020-01-19,331,-80,20137.3,2927.65,23064.95,6610.45,16454.5,6322.55,13814.75,0.900561979166667,13.1158,6.2182375,6.8975625,1.6778475,12.25413,13.9319775,3.1395,0.816177499999998,4.34736397881945
"327",33,2019-11-18,32.6,37.5,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,4.22,NA,7.835,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,349,-62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",33,2019-12-03,37.1,37.7,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,4.112,12.822,7.577,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,364,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",33,2019-12-16,36,37.8,NA,NA,NA,9.16,27.9268292682927,NA,NA,144,20.99,63.9939024390244,3.868,12.267,8.755,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,377,-34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",33,2020-01-08,26.6,34.2,NA,NA,NA,1.35,5.25291828793774,NA,NA,90,22.25,86.5758754863813,4.31,14.151,14.252,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-19,400,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",34,2019-03-01,24.6,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,3.787,7.858,5.494,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-17,87,-230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",34,2019-03-22,25.2,NA,NA,NA,NA,NA,NA,NA,NA,154,NA,NA,3.771,8.76,6.081,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-17,108,-209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",34,2019-04-17,27.6,NA,0.448,0.546,0.437875,3.666,14.8421052631579,1.0645,4.04,135,19.446,78.7287449392713,3.986,15.363,9.35,0.913,1.075,"GROUPED",82.801,114.453,114.453,106.469,0.604500000000001,3.855,3179.663,5231.729,833.5,4029.76666666667,2018-12-04,2019-10-17,134,-183,100936.704,4863.26666666667,105799.970666667,38989.456,66810.5146666667,38155.956,62780.748,0.994,11.928,5.376,6.552,3.5543655,13.48956,17.0439255,4.4595,5.1159255,0.23856
"334",34,2019-06-05,28.6,36.7,NA,NA,NA,3.933,15.5454545454545,NA,NA,137,19.355,76.501976284585,3.803,11.549,7.77,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-17,183,-134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",34,2019-07-04,27,38.4,0.486032986111111,0.605875,0.471552662037037,4.283,17.2701612903226,0.920000000000001,4.55333333333333,121,21.625,87.1975806451613,3.892,8.282,6.402,0.875522569444445,1.04031944444444,"GROUPED",86.8211805555555,123.777777777778,123.777777777778,118.972222222222,0.106666666666667,4.05666666666667,575.180555555556,3098.13888888889,1104.8,7476,2018-12-04,2019-10-17,212,-105,44079.8333333333,8580.8,52660.6333333333,8006.96666666667,44653.6666666667,6902.16666666667,37177.6666666667,0.957921006944444,13.1028958333333,5.83239583333333,7.2705,3.07188,15.20358,18.27546,4.16333333333333,5.17256416666666,1.83785554259501
"336",34,2019-07-30,28.7,36.8,NA,NA,NA,5.64,19.7202797202797,NA,NA,114,19.29,67.4475524475524,3.927,13.021,7.809,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-17,238,-79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",34,2019-08-14,26.6,36.7,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,4.276,NA,6.056,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-17,253,-64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",34,2019-09-03,29.7,37.2,0.484793402777778,0.607597222222222,0.460659722222222,4.809,18.4961538461538,1.28833333333333,4.88,115,22.791,87.6576923076923,4.395,9.511,6.726,0.911467013888889,1.04843055555556,"GROUPED",89.515625,124.888888888889,124.888888888889,119.097222222222,2.26666666666667,4.41,632.9375,2505.77777777778,848.583333333333,5497.5,2018-12-04,2019-10-17,273,-44,37664.5833333333,6346.08333333333,44010.6666666667,8443.83333333333,35566.8333333333,7595.25,30069.3333333333,0.979948784722222,13.1086875,5.81752083333333,7.29116666666667,4.301745,16.29432,20.596065,6.67666666666667,7.4873775,0.876150383572053
"339",34,2019-09-17,29.4,37.8,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,6.756,NA,7.288,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-17,287,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",34,2019-10-04,26.9,34.5,0.208039930555556,0.203713541666667,0.203203125,1.069,4.77232142857143,0,0,89,19.574,87.3839285714286,4.074,41.924,40.076,0.878364583333333,0.884208333333333,"GROUPED",37.2291666666667,36.6510416666667,36.6510416666667,41.4114583333333,0.0341666666666667,0.0233333333333334,192.395833333333,262.375,0.25,4.75,2018-12-04,2019-10-17,304,-13,5457.25,5,5462.25,2309,3153.25,2308.75,3148.5,0.881286458333333,4.94104166666667,2.49647916666667,2.4445625,0,0,0,0.0575,-4.94104166666667,1.9552285192419
"341",35,2019-03-01,26.4,NA,NA,NA,NA,NA,NA,NA,NA,137,NA,NA,3.938,12.513,6.449,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,87,-146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",35,2019-03-22,27.6,NA,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,3.865,10.238,5.75,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,108,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",35,2019-04-17,29.2,NA,NA,NA,NA,6.62,22.9065743944637,NA,NA,147,19.89,68.8235294117647,4.264,8.507,7.454,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,134,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",35,2019-06-05,35.1,38,0.512,0.547,0.504329282407407,7.503,24.6,0.602,2.935,138,20.684,67.816393442623,3.731,16.702,8.792,0.845,0.932,"GROUPED",88.708,102.438,102.438,109.943,0.1445,2.0125,592.25,1624.479,835.6,3768.5,2018-12-04,2019-07-25,183,-50,26600.748,4604.1,31204.848,7942.6,23262.248,7107,19493.748,0.8885,12.708,6.144,6.564,2.010078,9.799965,11.810043,2.157,-0.897957,4.72314
"345",35,2019-07-04,34,38.5,0.54,0.649,0.522973484848485,6.353,21.7568493150685,0.576666666666667,4.43333333333333,139,20.975,71.8321917808219,4.019,10.416,6.761,0.846,1.005,"GROUPED",93.872,129.118,129.118,128.389,0.2225,4.15,565.951,1879.028,386.4,2494.75,2018-12-04,2019-07-25,212,-21,29339.748,2881.15,32220.898,7177.812,25043.086,6791.412,22548.336,0.9255,14.268,6.48,7.788,1.92549,14.8029,16.72839,4.3725,2.46039,3.54322
"346",36,2019-03-01,26.7,NA,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,3.431,9.446,5.124,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,87,-307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",36,2019-03-22,28.3,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,3.787,9.036,7.642,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,108,-286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",36,2019-04-17,29.4,NA,NA,NA,NA,5.91,21.2589928057554,NA,NA,145,19.29,69.3884892086331,3.99,7.572,7.15,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,134,-260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",36,2019-06-05,33.9,36.9,NA,NA,NA,7.003,24.3159722222222,NA,NA,142,19.763,68.6215277777778,3.813,10.957,6.389,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,183,-211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",36,2019-07-04,34,38.8,0.537,0.64,0.512396464646465,9.567,28.3047337278107,0.326666666666667,4.63,147,21.805,64.5118343195266,4.15,10.34,7.572,0.849,1.012,"GROUPED",93.722,128.097,128.097,126.507,0.168333333333333,4.2,683.556,2401.833,615.25,6254.25,2018-12-04,2020-01-02,212,-182,37024.668,6869.5,43894.168,8817.922,35076.246,8202.672,28821.996,0.9305,14.124,6.444,7.68,1.09074,15.45957,16.55031,4.36833333333333,2.42631,3.27206
"351",36,2019-07-30,32,37.3,0.524546875,0.6588125,0.507,8.488,24.9647058823529,0.592499999999999,4.9275,140,22.679,66.7029411764706,4.781,9.776,7.065,0.866598958333333,1.01851041666667,"GROUPED",92.9916666666667,132.432291666667,132.432291666667,130.03125,0.266500000000001,4.585,748.329166666667,2985.91666666667,330.333333333333,5729.66666666667,2018-12-04,2020-01-02,238,-156,44810.95,6060,50870.95,9310.28333333333,41560.6666666667,8979.95,35831,0.9425546875,14.2003125,6.2945625,7.90575,1.9783575,16.4529225,18.43128,4.8515,4.2309675,2.71913796386719
"352",36,2019-08-14,32.9,37.1,NA,NA,NA,NA,NA,NA,NA,132,NA,NA,4.365,NA,7.673,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,253,-141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",36,2019-09-03,36.4,37.5,0.459184027777778,0.544979166666667,0.446991161616162,8.619,25.35,0.694166666666667,2.85666666666667,138,22.035,64.8088235294118,3.875,11.082,6.736,0.803913194444444,0.966430555555556,"GROUPED",76.4635416666667,105.215277777778,105.215277777778,108.729166666667,1.7075,4.08,587.013888888889,1672.88888888889,778.75,4278.25,2018-12-04,2020-01-02,273,-121,27118.8333333333,5057,32175.8333333333,7822.91666666667,24352.9166666667,7044.16666666667,20074.6666666667,0.885171875,12.0499583333333,5.51020833333333,6.53975,2.3178225,9.53841,11.8562325,5.7875,-0.193725833333332,4.61224707248264
"354",36,2019-09-17,32.5,36.6,NA,NA,NA,NA,NA,NA,NA,133,NA,NA,3.902,NA,NA,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,287,-107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",36,2019-10-04,36.8,36.1,0.557758680555556,0.692651041666667,0.535975378787879,12.611,33.1868421052632,0.1025,4.97666666666667,154,22.727,59.8078947368421,4.043,9.677,6.882,0.850348958333333,1.01347395833333,"GROUPED",97.3385416666667,138.739583333333,138.739583333333,136.828125,0.0749999999999999,5.72666666666667,530.229166666667,2158.79166666667,220,11390.25,2018-12-04,2020-01-02,304,-90,32268.25,11610.25,43878.5,6582.75,37295.75,6362.75,25905.5,0.931911458333333,15.0049166666667,6.69310416666667,8.3118125,0.342247499999999,16.61709,16.9593375,5.80166666666667,1.95442083333333,3.40554297887731
"356",36,2019-10-22,37.1,36.3,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,4.22,NA,6.735,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,322,-72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",36,2019-10-31,40.2,37.5,0.499791666666667,0.582986111111111,0.481688131313131,11.9,33.0555555555556,0.47,3.13333333333333,150,22.113,61.425,4.004,13.98,9.983,0.822527777777778,0.953541666666667,"GROUPED",84.8125,111.375,111.375,116.666666666667,0.0399999999999999,3.03333333333333,457.527777777778,1309.36111111111,1956,5361.33333333333,2018-12-04,2020-01-02,331,-63,21202.6666666667,7317.33333333333,28520,7446.33333333333,21073.6666666667,5490.33333333333,15712.3333333333,0.888034722222222,12.9933333333333,5.9975,6.99583333333333,1.56933,10.4622,12.03153,3.07333333333333,-0.961803333333334,4.84934058641975
"358",36,2019-11-18,27.4,37.7,NA,NA,NA,NA,NA,NA,NA,147,NA,NA,4.155,NA,7.566,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,349,-45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",36,2019-12-03,39.1,37.6,NA,NA,NA,NA,NA,NA,NA,124,NA,NA,4.039,12.672,9.823,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,364,-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",36,2019-12-16,30.6,33.8,NA,NA,NA,1.33,5.54166666666667,NA,NA,102,20.11,83.7916666666667,4.012,22.789,20.115,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-01-02,377,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",37,2019-03-01,27.7,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,NA,3.695,7.567,5.484,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,87,-233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",37,2019-03-22,31,NA,NA,NA,NA,NA,NA,NA,NA,149,NA,NA,3.742,9.887,6.393,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,108,-212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",37,2019-04-17,32.5,NA,NA,NA,NA,6.77,23.4256055363322,NA,NA,150,19.61,67.8546712802768,4.28,8.958,7.031,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,134,-186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",37,2019-06-05,33.6,35.2,0.479,0.564,0.452918209876543,6.171,19.284375,0.479999999999999,3.53666666666667,133,21.945,68.578125,3.746,11.551,7.35,0.846,0.977,"GROUPED",83.222,109.854,109.854,112.41,0.669999999999999,2.59333333333333,465.361,1346.361,321.25,3914.5,2018-12-04,2019-10-20,183,-137,21740.664,4235.75,25976.414,5905.582,20070.832,5584.332,16156.332,0.9115,12.516,5.748,6.768,1.60272,11.80893,13.41165,3.26333333333333,0.89565,3.69222
"365",37,2019-07-04,34.9,37.8,0.510050347222222,0.607784722222222,0.488431712962963,6.814,23.0983050847458,0.886666666666667,4.73666666666667,148,23.229,78.7423728813559,3.973,10.577,6.874,0.933006944444445,1.0290625,"GROUPED",95.8715277777778,123.215277777778,123.215277777778,119.652777777778,0.0816666666666664,4,526.840277777778,1926.86111111111,518.5,3051.25,2018-12-04,2019-10-20,212,-108,29444.4166666667,3569.75,33014.1666666667,6840.58333333333,26173.5833333333,6322.08333333333,23122.3333333333,0.981034722222222,13.4140208333333,6.12060416666667,7.29341666666667,2.96058,15.81573,18.77631,4.08166666666667,5.36228916666666,0.848002104070207
"366",37,2019-07-30,36.6,37,NA,NA,NA,8.16,24,NA,NA,146,20.78,61.1176470588235,10.009,11.31,7.448,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,238,-82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",37,2019-08-14,31.3,36.1,NA,NA,NA,NA,NA,NA,NA,134,NA,NA,5.136,NA,8.137,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,253,-67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",37,2019-09-03,37.2,37.2,NA,NA,NA,5.361,17.87,NA,NA,121,22.814,76.0466666666667,4.359,12.184,6.298,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,273,-47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",37,2019-09-17,28.2,35,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,4.096,NA,14.765,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-10-20,287,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",37,2019-10-04,35.3,35.3,0.37759375,0.385953125,NA,0.554,1.84666666666667,0.0975,0.423333333333333,92,27.691,92.3033333333333,4.378,162.61,28.611,0.868888888888889,0.891296875,"GROUPED",66.9739583333333,69.8489583333333,69.8489583333333,78.2864583333333,0.4225,1.89333333333333,325.104166666667,407.375,89,368.25,2018-12-04,2019-10-20,304,-16,8789.75,457.25,9247,3990.25,5256.75,3901.25,4888.5,0.880092881944444,9.1625625,4.531125,4.6314375,0.3255525,1.41351,1.7390625,2.31583333333333,-7.4235,3.66218821126302
"371",38,2019-03-01,30.8,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,3.409,9.904,5.768,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,87,-146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",38,2019-03-22,30.8,NA,NA,NA,NA,NA,NA,NA,NA,136,NA,NA,4.39,7.983,6.584,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,108,-125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",38,2019-04-17,35.3,NA,NA,NA,NA,5.701,20.2163120567376,NA,NA,164,20.58,72.9787234042553,3.882,7.88,7.645,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,134,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",38,2019-06-05,36.3,37.6,NA,NA,NA,8.695,27.5158227848101,NA,NA,145,20.983,66.4018987341772,3.499,9.78,8.422,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,183,-50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",38,2019-07-04,37.7,36.3,NA,NA,NA,9.212,29.2444444444444,NA,NA,155,20.596,65.384126984127,3.809,8.196,6.839,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2019-07-25,212,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",39,2019-03-01,22.3,NA,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,3.549,15.716,5.555,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,87,-377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",39,2019-03-22,23,NA,NA,NA,NA,NA,NA,NA,NA,146,NA,NA,3.811,8.225,5.956,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,108,-356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",39,2019-04-17,26.7,NA,0.503,0.569,0.482561342592593,2.17,9.81900452488688,1.058,3.81,147,18.388,83.2036199095023,3.926,8.983,7.019,0.894,1.003,"GROUPED",91.267,113.094,113.094,112.682,0.218,2.715,942.454,2490.083,573,4528.23333333333,2018-12-04,2020-03-12,134,-330,41190.444,5101.23333333333,46291.6773333333,11882.448,34409.2293333333,11309.448,29880.996,0.9485,12.864,6.036,6.828,3.532662,12.72159,16.254252,2.933,3.390252,2.20832
"379",39,2019-06-05,28.9,36.7,NA,NA,NA,2.892,12,NA,NA,131,19.144,79.4356846473029,3.874,9.519,6.942,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,183,-281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",39,2019-07-04,28.9,37.9,NA,NA,NA,3.788,15.336032388664,NA,NA,142,19.084,77.2631578947368,4.192,8.879,6.612,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,212,-252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",39,2019-07-30,29.5,37.3,NA,NA,NA,5.55,19.0068493150685,NA,NA,133,19.78,67.7397260273973,4.363,9.266,9.476,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,238,-226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",39,2019-08-14,27.3,37.4,NA,NA,NA,NA,NA,NA,NA,142,NA,NA,4.119,NA,7.077,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,253,-211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",39,2019-09-03,30.7,37.6,0.532526041666667,0.582666666666667,0.522050925925926,5.259,18.1344827586207,0.0158333333333345,3.96333333333333,125,20.536,70.8137931034483,4.477,9.24,6.304,0.800012152777778,0.984548611111111,"GROUPED",88.3003472222222,114.104166666667,114.104166666667,115.854166666667,1.90416666666667,3.39333333333333,577.340277777778,2243.55555555556,260.5,5909.25,2018-12-04,2020-03-12,273,-191,33850.75,6169.75,40020.5,7188.58333333333,32831.9166666667,6928.08333333333,26922.6666666667,0.892280381944445,13.3823125,6.3903125,6.992,0.0528675000000038,13.23357,13.2864375,5.2975,-0.0958749999999995,4.80512530400028
"384",39,2019-09-17,27.7,36.7,NA,NA,NA,NA,NA,NA,NA,156,NA,NA,3.806,NA,6.745,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,287,-177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",39,2019-10-04,29.9,38.1,0.555277777777778,0.629097222222222,0.530772727272727,5.984,20.7777777777778,0.48,4.02,140,21.168,73.5,3.834,8.367,7.179,0.841868055555556,0.999020833333333,"GROUPED",96.0555555555556,124.736111111111,124.736111111111,124.638888888889,0.0366666666666662,3.89,906.805555555556,2413.58333333333,438,4882,2018-12-04,2020-03-12,304,-160,39844.6666666667,5320,45164.6666666667,11319.6666666667,33845,10881.6666666667,28963,0.920444444444444,14.2125,6.66333333333333,7.54916666666667,1.60272,13.42278,15.0255,3.92666666666667,0.812999999999999,3.76894444444445
"386",39,2019-10-22,28.5,37.6,NA,NA,NA,NA,NA,NA,NA,151,NA,NA,4.021,NA,6.229,NA,NA,"GROUPED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-12-04,2020-03-12,322,-142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387",39,2019-10-31,29.8,37.8,0.456101041666667,0.534604166666667,0.433748263888889,3.587,13.5871212121212,0.319,3.0525,125,19.83,75.1136363636364,4.127,10.428,8.696,0.812536458333333,0.943307291666667,"GROUPED",76.628125,101.1875,101.1875,107.255208333333,0.0220000000000002,3.5375,351.791666666667,1496.875,138.9,2160.25,2018-12-04,2020-03-12,331,-133,22184,2299.15,24483.15,4360.4,20122.75,4221.5,17962.5,0.877921875,11.8884625,5.4732125,6.41525,1.065141,10.1922975,11.2574385,3.5595,-0.631024,4.83773737044271
